file_name,element_id,amount,unit_ref,decimals,contextref
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:notesandaccountsreceivabletrade,7675702000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:notesandaccountsreceivabletrade,7193726000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:merchandiseandfinishedgoods,3221099000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:merchandiseandfinishedgoods,3355989000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:workinprocess,995124000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:workinprocess,1287677000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:rawmaterialsandsupplies,1385142000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:rawmaterialsandsupplies,1394320000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:otherca,590162000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:otherca,545249000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:allowancefordoubtfulaccountsca,-38693000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:allowancefordoubtfulaccountsca,-35775000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:currentassets,17481927000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:currentassets,17398982000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:buildingsandstructuresnet,5662887000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:buildingsandstructuresnet,5718031000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:machineryequipmentandvehiclesnet,1861990000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:machineryequipmentandvehiclesnet,2569216000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:land,4318812000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:land,4337270000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:othernetppe,1169182000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:othernetppe,528870000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:propertyplantandequipment,13012872000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:propertyplantandequipment,13153388000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:goodwill,353531000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:goodwill,344088000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:otheria,282521000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:otheria,266849000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:intangibleassets,636053000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:intangibleassets,610938000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:investmentsecurities,3741896000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:investmentsecurities,3603632000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:leaseinvestmentassetsioa,465734000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:leaseinvestmentassetsioa,460503000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:otherioa,2481961000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:otherioa,2441809000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:allowancefordoubtfulaccountsioabygroup,-6062000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:allowancefordoubtfulaccountsioabygroup,-6062000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:investmentsandotherassets,6683530000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:investmentsandotherassets,6499883000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:noncurrentassets,20332456000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:noncurrentassets,20264210000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:assets,37814384000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:assets,37663192000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:notesandaccountspayabletrade,3328706000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:notesandaccountspayabletrade,3353959000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:shorttermloanspayable,5175941000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:shorttermloanspayable,5158323000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:currentportionoflongtermloanspayable,1500275000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:currentportionoflongtermloanspayable,1396447000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:incometaxespayable,75755000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:incometaxespayable,59127000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:provisionforbonuses,78054000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:provisionforbonuses,288211000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:othercl,1893110000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:othercl,1894532000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:currentliabilities,12051843000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:currentliabilities,12150601000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:longtermloanspayable,3272295000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:longtermloanspayable,3196367000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:netdefinedbenefitliability,232442000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:netdefinedbenefitliability,248201000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:provisionforenvironmentalmeasuresncl,106280000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:provisionforenvironmentalmeasuresncl,106280000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:longtermleaseandguaranteedeposited,1123282000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:longtermleaseandguaranteedeposited,1104817000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:assetretirementobligationsncl,83847000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:assetretirementobligationsncl,83857000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:otherncl,665745000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:otherncl,543244000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:noncurrentliabilities,5483894000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:noncurrentliabilities,5282769000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:liabilities,17535737000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:liabilities,17433371000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:capitalstock,2685582000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:capitalstock,2685582000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:capitalsurplus,1912403000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:capitalsurplus,1912403000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:retainedearnings,14444179000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:retainedearnings,14340899000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:treasurystock,-323217000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:treasurystock,-320303000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:shareholdersequity,18718948000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:shareholdersequity,18618582000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:valuationdifferenceonavailableforsalesecurities,689362000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:valuationdifferenceonavailableforsalesecurities,513338000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:deferredgainsorlossesonhedges,-1112000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:deferredgainsorlossesonhedges,-331000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:foreigncurrencytranslationadjustment,256498000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:foreigncurrencytranslationadjustment,488971000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:remeasurementsofdefinedbenefitplans,369065000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:remeasurementsofdefinedbenefitplans,350643000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:valuationandtranslationadjustments,1313813000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:valuationandtranslationadjustments,1352621000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:noncontrollinginterests,245884000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:noncontrollinginterests,258617000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:netassets,20278646000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:netassets,20229821000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:liabilitiesandnetassets,37814384000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:liabilitiesandnetassets,37663192000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:netsales,6002140000,,-3,Prior1YTDDuration
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:netsales,5498898000,,-3,CurrentYTDDuration
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:costofsales,3946432000,,-3,Prior1YTDDuration
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:costofsales,3585997000,,-3,CurrentYTDDuration
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:grossprofit,2055708000,,-3,Prior1YTDDuration
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:grossprofit,1912900000,,-3,CurrentYTDDuration
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:sellinggeneralandadministrativeexpenses,1941857000,,-3,Prior1YTDDuration
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:sellinggeneralandadministrativeexpenses,1971315000,,-3,CurrentYTDDuration
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:operatingincome,113851000,,-3,Prior1YTDDuration
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:operatingincome,-58414000,,-3,CurrentYTDDuration
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:interestincomenoi,2426000,,-3,Prior1YTDDuration
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:interestincomenoi,2015000,,-3,CurrentYTDDuration
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:dividendsincomenoi,13336000,,-3,Prior1YTDDuration
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:dividendsincomenoi,14864000,,-3,CurrentYTDDuration
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:equityinearningsofaffiliatesnoi,33215000,,-3,Prior1YTDDuration
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:equityinearningsofaffiliatesnoi,58523000,,-3,CurrentYTDDuration
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:othernoi,24631000,,-3,Prior1YTDDuration
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:othernoi,46196000,,-3,CurrentYTDDuration
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:nonoperatingincome,73609000,,-3,Prior1YTDDuration
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:nonoperatingincome,121600000,,-3,CurrentYTDDuration
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:interestexpensesnoe,18983000,,-3,Prior1YTDDuration
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:interestexpensesnoe,16823000,,-3,CurrentYTDDuration
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:othernoe,19665000,,-3,Prior1YTDDuration
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:othernoe,38124000,,-3,CurrentYTDDuration
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:nonoperatingexpenses,38648000,,-3,Prior1YTDDuration
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:nonoperatingexpenses,54948000,,-3,CurrentYTDDuration
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:ordinaryincome,148811000,,-3,Prior1YTDDuration
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:ordinaryincome,8237000,,-3,CurrentYTDDuration
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:incomebeforeincometaxes,148811000,,-3,Prior1YTDDuration
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:incomebeforeincometaxes,8237000,,-3,CurrentYTDDuration
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:incometaxes,26490000,,-3,Prior1YTDDuration
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:incometaxes,-23556000,,-3,CurrentYTDDuration
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:profitloss,122321000,,-3,Prior1YTDDuration
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:profitloss,31793000,,-3,CurrentYTDDuration
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:profitlossattributabletononcontrollinginterests,8076000,,-3,Prior1YTDDuration
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:profitlossattributabletononcontrollinginterests,5656000,,-3,CurrentYTDDuration
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:profitlossattributabletoownersofparent,114245000,,-3,Prior1YTDDuration
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:profitlossattributabletoownersofparent,26137000,,-3,CurrentYTDDuration
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:profitloss,122321000,,-3,Prior1YTDDuration
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:profitloss,31793000,,-3,CurrentYTDDuration
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:valuationdifferenceonavailableforsalesecuritiesnetoftaxoci,-22132000,,-3,Prior1YTDDuration
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:valuationdifferenceonavailableforsalesecuritiesnetoftaxoci,-176024000,,-3,CurrentYTDDuration
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:deferredgainsorlossesonhedgesnetoftaxoci,781000,,-3,CurrentYTDDuration
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:foreigncurrencytranslationadjustmentnetoftaxoci,-169159000,,-3,Prior1YTDDuration
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:foreigncurrencytranslationadjustmentnetoftaxoci,196077000,,-3,CurrentYTDDuration
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:remeasurementsofdefinedbenefitplansnetoftaxoci,-11293000,,-3,Prior1YTDDuration
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:remeasurementsofdefinedbenefitplansnetoftaxoci,-18422000,,-3,CurrentYTDDuration
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:shareofothercomprehensiveincomeofassociatesaccountedforusingequitymethodoci,-32971000,,-3,Prior1YTDDuration
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:shareofothercomprehensiveincomeofassociatesaccountedforusingequitymethodoci,43021000,,-3,CurrentYTDDuration
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:othercomprehensiveincome,-235557000,,-3,Prior1YTDDuration
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:othercomprehensiveincome,45433000,,-3,CurrentYTDDuration
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:comprehensiveincome,-113235000,,-3,Prior1YTDDuration
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:comprehensiveincome,77227000,,-3,CurrentYTDDuration
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:comprehensiveincomeattributabletoownersoftheparent,-116802000,,-3,Prior1YTDDuration
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:comprehensiveincomeattributabletoownersoftheparent,64945000,,-3,CurrentYTDDuration
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:comprehensiveincomeattributabletononcontrollinginterests,3567000,,-3,Prior1YTDDuration
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:comprehensiveincomeattributabletononcontrollinginterests,12282000,,-3,CurrentYTDDuration
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jpcrp_cor:tradenotesreceivabletransferredbyendorsement,19198000,,-3,Prior1YearInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jpcrp_cor:tradenotesreceivabletransferredbyendorsement,20766000,,-3,CurrentQuarterInstant
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jpcrp_cor:revenuesfromexternalcustomers,4493041000,,-3,Prior1YTDDuration_jpcrp040300-q1r_E01370-000IndustrialFunctionalFilterAndConveyerReportableSegmentsMember
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jpcrp_cor:revenuesfromexternalcustomers,1033526000,,-3,Prior1YTDDuration_jpcrp040300-q1r_E01370-000ElectronicComponentMaterialsAndPhotoMasksMember
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jpcrp_cor:revenuesfromexternalcustomers,212473000,,-3,Prior1YTDDuration_jpcrp040300-q1r_E01370-000EnvironmentAndWaterProcessingRelatedReportableSegmentsMember
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jpcrp_cor:revenuesfromexternalcustomers,263099000,,-3,Prior1YTDDuration_jpcrp040300-q1r_E01370-000RealEstateLeasingBusinessReportableSegmentsMember
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jpcrp_cor:revenuesfromexternalcustomers,6002140000,,-3,Prior1YTDDuration_TotalOfReportableSegmentsAndOthersMember
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jpcrp_cor:revenuesfromexternalcustomers,6002140000,,-3,Prior1YTDDuration
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jpcrp_cor:transactionswithothersegments,1550000,,-3,Prior1YTDDuration_jpcrp040300-q1r_E01370-000ElectronicComponentMaterialsAndPhotoMasksMember
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jpcrp_cor:transactionswithothersegments,17000,,-3,Prior1YTDDuration_jpcrp040300-q1r_E01370-000EnvironmentAndWaterProcessingRelatedReportableSegmentsMember
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jpcrp_cor:transactionswithothersegments,1567000,,-3,Prior1YTDDuration_TotalOfReportableSegmentsAndOthersMember
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jpcrp_cor:transactionswithothersegments,-1567000,,-3,Prior1YTDDuration_ReconcilingItemsMember
jpcrp040300-q1r-001_E01370-000_2020-02-29_01_2020-04-03.xbrl,jppfs_cor:netsales,4493041000,,-3,Prior1YTDDuration_jpcrp040300-q1r_E01370-000IndustrialFunctionalFilterAndConveyerReportableSegmentsMember
